"SalesOrderID","OrderDate","ShipDate","OnlineOrderFlag","AccountNumber","CustomerID","SalesPersonID","Freight"
"60713","2023-11-23","2023-11-30","True","10-4030-019805","19805","","1.7498"
"60714","2023-11-23","2023-11-30","True","10-4030-020464","20464","","0.5733"
"60715","2023-11-23","2023-11-30","True","10-4030-012147","12147","","0.3495"
"60716","2023-11-23","2023-11-30","True","10-4030-015505","15505","","0.182"
"60717","2023-11-23","2023-11-30","True","10-4030-016242","16242","","0.182"
"60718","2023-11-23","2023-11-30","True","10-4030-015681","15681","","1.7895"
"60719","2023-11-23","2023-11-30","True","10-4030-028545","28545","","3.3243"
"60720","2023-11-23","2023-11-30","True","10-4030-026367","26367","","1.962"
"60721","2023-11-23","2023-11-30","True","10-4030-021058","21058","","1.7365"
"60722","2023-11-23","2023-11-30","True","10-4030-024556","24556","","0.157"
"60723","2023-11-23","2023-11-30","True","10-4030-024543","24543","","1.3495"
"60724","2023-11-23","2023-11-30","True","10-4030-016591","16591","","0.1248"
"60725","2023-11-23","2023-11-30","True","10-4030-013566","13566","","0.3495"
"60726","2023-11-23","2023-11-30","True","10-4030-014574","14574","","1.6065"
"60727","2023-11-23","2023-11-30","True","10-4030-012797","12797","","1.4243"
"60728","2023-11-23","2023-11-30","True","10-4030-011407","11407","","1.3498"
"60729","2023-11-23","2023-11-30","True","10-4030-014495","14495","","20.987"
"60730","2023-11-23","2023-11-30","True","10-4030-014565","14565","","20.112"
"60731","2023-11-23","2023-11-30","True","10-4030-014386","14386","","22.949"
"60732","2023-11-23","2023-11-30","True","10-4030-015893","15893","","16.1488"
"60733","2023-11-23","2023-11-30","True","10-4030-013977","13977","","58.6305"
"60734","2023-11-23","2023-11-30","True","10-4030-013658","13658","","58.6065"
"60735","2023-11-23","2023-11-30","True","10-4030-011779","11779","","57.3748"
"60736","2023-11-23","2023-11-30","True","10-4030-014290","14290","","59.424"
"60737","2023-11-23","2023-11-30","True","10-4030-014929","14929","","18.5588"
"60738","2023-11-23","2023-11-30","True","10-4030-014947","14947","","19.633"
"60739","2023-11-23","2023-11-30","True","10-4030-018626","18626","","32.2333"
"60740","2023-11-23","2023-11-30","True","10-4030-019311","19311","","31.246"
"60741","2023-11-23","2023-11-30","True","10-4030-011134","11134","","19.2373"
"60742","2023-11-23","2023-11-30","True","10-4030-020238","20238","","61.0838"
"60743","2023-11-23","2023-11-30","True","10-4030-019959","19959","","61.9585"
"60744","2023-11-23","2023-11-30","True","10-4030-028324","28324","","13.7245"
"60745","2023-11-23","2023-11-30","True","10-4030-022411","22411","","14.724"
"60746","2023-11-23","2023-11-30","True","10-4030-027354","27354","","13.4998"
"60747","2023-11-23","2023-11-30","True","10-4030-011108","11108","","60.4765"
"60748","2023-11-23","2023-11-30","True","10-4030-026581","26581","","18.7835"
"60749","2023-11-23","2023-11-30","True","10-4030-026600","26600","","18.7835"
"60750","2023-11-23","2023-11-30","True","10-4030-026608","26608","","20.258"
"60751","2023-11-23","2023-11-30","True","10-4030-026513","26513","","19.4335"
"60752","2023-11-23","2023-11-30","True","10-4030-025623","25623","","59.9513"
"60753","2023-11-23","2023-11-30","True","10-4030-022295","22295","","15.0115"
"60754","2023-11-23","2023-11-30","True","10-4030-020194","20194","","29.362"
"60755","2023-11-23","2023-11-30","True","10-4030-020197","20197","","28.637"
"60756","2023-11-23","2023-11-30","True","10-4030-020291","20291","","28.794"
"60757","2023-11-23","2023-11-30","True","10-4030-022644","22644","","15.0873"
"60758","2023-11-23","2023-11-30","True","10-4030-026866","26866","","15.3865"
"60759","2023-11-23","2023-11-30","True","10-4030-026890","26890","","14.724"
"60760","2023-11-23","2023-11-30","True","10-4030-025734","25734","","59.6018"
"60761","2023-11-23","2023-11-30","True","10-4030-014218","14218","","32.0955"
"60762","2023-11-23","2023-11-30","True","10-4030-014012","14012","","19.4335"
"60763","2023-11-23","2023-11-30","True","10-4030-014287","14287","","18.5588"
"60764","2023-11-23","2023-11-30","True","10-4030-011080","11080","","61.7263"
"60765","2023-11-24","2023-12-01","True","10-4030-014713","14713","","57.6245"
"60766","2023-11-24","2023-12-01","True","10-4030-012473","12473","","58.2495"
"60767","2023-11-24","2023-12-01","True","10-4030-012332","12332","","57.7493"
"60768","2023-11-24","2023-12-01","True","10-4030-014860","14860","","0.682"
"60769","2023-11-24","2023-12-01","True","10-4030-015235","15235","","1.8233"
"60770","2023-11-24","2023-12-01","True","10-4030-024267","24267","","0.5733"
"60771","2023-11-24","2023-12-01","True","10-4030-011366","11366","","1.2498"
"60772","2023-11-24","2023-12-01","True","10-4030-011121","11121","","0.1988"
"60773","2023-11-24","2023-12-01","True","10-4030-024852","24852","","61.4333"
"60774","2023-11-24","2023-12-01","True","10-4030-025307","25307","","43.9993"
"60775","2023-11-24","2023-12-01","True","10-4030-017795","17795","","13.4998"
"60776","2023-11-24","2023-12-01","True","10-4030-013836","13836","","20.0443"
"60777","2023-11-24","2023-12-01","True","10-4030-016562","16562","","20.487"
"60778","2023-11-24","2023-12-01","True","10-4030-026804","26804","","1.1055"
"60779","2023-11-24","2023-12-01","True","10-4030-011203","11203","","3.8068"
"60780","2023-11-24","2023-12-01","True","10-4030-019801","19801","","1.4273"
"60781","2023-11-24","2023-12-01","True","10-4030-025069","25069","","1.7895"
"60782","2023-11-24","2023-12-01","True","10-4030-024262","24262","","0.972"
"60783","2023-11-24","2023-12-01","True","10-4030-023065","23065","","1.7493"
"60784","2023-11-24","2023-12-01","True","10-4030-018506","18506","","1.7493"
"60785","2023-11-24","2023-12-01","True","10-4030-022192","22192","","2.1243"
"60786","2023-11-24","2023-12-01","True","10-4030-021413","21413","","0.3745"
"60787","2023-11-24","2023-12-01","True","10-4030-021317","21317","","2.7238"
"60788","2023-11-24","2023-12-01","True","10-4030-021451","21451","","0.5993"
"60789","2023-11-24","2023-12-01","True","10-4030-019669","19669","","1.9745"
"60790","2023-11-24","2023-12-01","True","10-4030-017426","17426","","0.1248"
"60791","2023-11-24","2023-12-01","True","10-4030-016875","16875","","0.9995"
"60792","2023-11-24","2023-12-01","True","10-4030-017177","17177","","0.3495"
"60793","2023-11-24","2023-12-01","True","10-4030-015895","15895","","1.549"
"60794","2023-11-24","2023-12-01","True","10-4030-014444","14444","","0.7743"
"60795","2023-11-24","2023-12-01","True","10-4030-013749","13749","","0.5495"
"60796","2023-11-24","2023-12-01","True","10-4030-013761","13761","","1.1618"
"60797","2023-11-24","2023-12-01","True","10-4030-021074","21074","","1.0993"
"60798","2023-11-24","2023-12-01","True","10-4030-022310","22310","","2.3493"
"60799","2023-11-24","2023-12-01","True","10-4030-023601","23601","","0.157"
"60800","2023-11-24","2023-12-01","True","10-4030-023613","23613","","0.8745"
"60801","2023-11-24","2023-12-01","True","10-4030-022507","22507","","1.2243"
"60802","2023-11-24","2023-12-01","True","10-4030-024547","24547","","0.9745"
"60803","2023-11-24","2023-12-01","True","10-4030-026419","26419","","0.8495"
"60804","2023-11-24","2023-12-01","True","10-4030-029424","29424","","0.8495"
"60805","2023-11-24","2023-12-01","True","10-4030-027941","27941","","0.3808"
"60806","2023-11-24","2023-12-01","True","10-4030-011514","11514","","0.9998"
"60807","2023-11-24","2023-12-01","True","10-4030-015402","15402","","1.8745"
"60808","2023-11-24","2023-12-01","True","10-4030-012537","12537","","0.2248"
"60809","2023-11-24","2023-12-01","True","10-4030-012377","12377","","1.2498"
"60810","2023-11-24","2023-12-01","True","10-4030-022996","22996","","61.4333"
"60811","2023-11-24","2023-12-01","True","10-4030-013489","13489","","57.432"
"60812","2023-11-24","2023-12-01","True","10-4030-011810","11810","","59.8743"
"60813","2023-11-24","2023-12-01","True","10-4030-013472","13472","","62.9745"
"60814","2023-11-24","2023-12-01","True","10-4030-026961","26961","","31.721"
"60815","2023-11-24","2023-12-01","True","10-4030-019605","19605","","43.3995"
"60816","2023-11-24","2023-12-01","True","10-4030-016929","16929","","28.887"
"60817","2023-11-24","2023-12-01","True","10-4030-022410","22410","","13.4998"
"60818","2023-11-24","2023-12-01","True","10-4030-011109","11109","","59.8265"
"60819","2023-11-24","2023-12-01","True","10-4030-025419","25419","","31.246"
"60820","2023-11-24","2023-12-01","True","10-4030-025289","25289","","61.326"
"60821","2023-11-24","2023-12-01","True","10-4030-025397","25397","","60.676"
"60822","2023-11-24","2023-12-01","True","10-4030-025872","25872","","60.4765"
"60823","2023-11-24","2023-12-01","True","10-4030-023158","23158","","14.9868"
"60824","2023-11-24","2023-12-01","True","10-4030-017557","17557","","13.4998"
"60825","2023-11-24","2023-12-01","True","10-4030-017668","17668","","13.8493"
"60826","2023-11-24","2023-12-01","True","10-4030-017270","17270","","43.3995"
"60827","2023-11-24","2023-12-01","True","10-4030-027775","27775","","28.0123"
"60828","2023-11-24","2023-12-01","True","10-4030-027182","27182","","29.362"
"60829","2023-11-24","2023-12-01","True","10-4030-026942","26942","","14.724"
"60830","2023-11-24","2023-12-01","True","10-4030-016826","16826","","61.0508"
"60831","2023-11-24","2023-12-01","True","10-4030-025738","25738","","59.9513"
"60832","2023-11-24","2023-12-01","True","10-4030-013405","13405","","59.9513"
"60833","2023-11-24","2023-12-01","True","10-4030-014219","14219","","30.3713"
"60834","2023-11-24","2023-12-01","True","10-4030-029069","29069","","18.9083"
"60835","2023-11-24","2023-12-01","True","10-4030-011075","11075","","59.9513"
"60836","2023-11-24","2023-12-01","True","10-4030-011449","11449","","59.8265"
"60837","2023-11-25","2023-12-02","True","10-4030-015093","15093","","58.2495"
"60838","2023-11-25","2023-12-02","True","10-4030-013265","13265","","59.249"
"60839","2023-11-25","2023-12-02","True","10-4030-028773","28773","","3.1988"
"60840","2023-11-25","2023-12-02","True","10-4030-017074","17074","","0.7818"
"60841","2023-11-25","2023-12-02","True","10-4030-026151","26151","","1.7498"
"60842","2023-11-25","2023-12-02","True","10-4030-013522","13522","","0.8748"
"60843","2023-11-25","2023-12-02","True","10-4030-015149","15149","","0.8748"
"60844","2023-11-25","2023-12-02","True","10-4030-017346","17346","","0.6123"
"60845","2023-11-25","2023-12-02","True","10-4030-015039","15039","","0.2248"
"60846","2023-11-25","2023-12-02","True","10-4030-017313","17313","","0.2248"
"60847","2023-11-25","2023-12-02","True","10-4030-016700","16700","","1.3498"
"60848","2023-11-25","2023-12-02","True","10-4030-016704","16704","","1.3498"
"60849","2023-11-25","2023-12-02","True","10-4030-020975","20975","","43.3065"
"60850","2023-11-25","2023-12-02","True","10-4030-012650","12650","","61.0838"
"60851","2023-11-25","2023-12-02","True","10-4030-011711","11711","","0.7818"
"60852","2023-11-25","2023-12-02","True","10-4030-028801","28801","","0.682"
"60853","2023-11-25","2023-12-02","True","10-4030-011331","11331","","0.9068"
"60854","2023-11-25","2023-12-02","True","10-4030-026777","26777","","1.7243"
"60855","2023-11-25","2023-12-02","True","10-4030-026289","26289","","0.7495"
"60856","2023-11-25","2023-12-02","True","10-4030-025896","25896","","3.0393"
"60857","2023-11-25","2023-12-02","True","10-4030-023481","23481","","0.7498"
"60858","2023-11-25","2023-12-02","True","10-4030-023092","23092","","0.7498"
"60859","2023-11-25","2023-12-02","True","10-4030-023193","23193","","0.807"
"60860","2023-11-25","2023-12-02","True","10-4030-017601","17601","","1.7493"
"60861","2023-11-25","2023-12-02","True","10-4030-021627","21627","","0.4318"
"60862","2023-11-25","2023-12-02","True","10-4030-016971","16971","","1.6118"
"60863","2023-11-25","2023-12-02","True","10-4030-016993","16993","","3.1248"
"60864","2023-11-25","2023-12-02","True","10-4030-013175","13175","","0.9995"
"60865","2023-11-25","2023-12-02","True","10-4030-022714","22714","","1.7988"
"60866","2023-11-25","2023-12-02","True","10-4030-022384","22384","","0.9995"
"60867","2023-11-25","2023-12-02","True","10-4030-019524","19524","","0.5805"
"60868","2023-11-25","2023-12-02","True","10-4030-020053","20053","","0.9068"
"60869","2023-11-25","2023-12-02","True","10-4030-026208","26208","","1.2243"
"60870","2023-11-25","2023-12-02","True","10-4030-014988","14988","","0.9068"
"60871","2023-11-25","2023-12-02","True","10-4030-024095","24095","","0.737"
"60872","2023-11-25","2023-12-02","True","10-4030-012727","12727","","0.3745"
"60873","2023-11-25","2023-12-02","True","10-4030-020482","20482","","61.0838"
"60874","2023-11-25","2023-12-02","True","10-4030-011872","11872","","59.2493"
"60875","2023-11-25","2023-12-02","True","10-4030-015201","15201","","58.9995"
"60876","2023-11-25","2023-12-02","True","10-4030-013904","13904","","57.9998"
"60877","2023-11-25","2023-12-02","True","10-4030-014380","14380","","58.2498"
"60878","2023-11-25","2023-12-02","True","10-4030-028472","28472","","18.7575"
"60879","2023-11-25","2023-12-02","True","10-4030-026950","26950","","19.4335"
"60880","2023-11-25","2023-12-02","True","10-4030-019956","19956","","62.0558"
"60881","2023-11-25","2023-12-02","True","10-4030-020214","20214","","43.1495"
"60882","2023-11-25","2023-12-02","True","10-4030-019967","19967","","61.2825"
"60883","2023-11-25","2023-12-02","True","10-4030-016527","16527","","29.362"
"60884","2023-11-25","2023-12-02","True","10-4030-011060","11060","","60.826"
"60885","2023-11-25","2023-12-02","True","10-4030-011095","11095","","60.4765"
"60886","2023-11-25","2023-12-02","True","10-4030-011117","11117","","60.4765"
"60887","2023-11-25","2023-12-02","True","10-4030-012060","12060","","59.8265"
"60888","2023-11-25","2023-12-02","True","10-4030-017518","17518","","13.4998"
"60889","2023-11-25","2023-12-02","True","10-4030-015762","15762","","14.112"
"60890","2023-11-25","2023-12-02","True","10-4030-019434","19434","","28.794"
"60891","2023-11-25","2023-12-02","True","10-4030-020830","20830","","29.5868"
"60892","2023-11-25","2023-12-02","True","10-4030-022627","22627","","14.724"
"60893","2023-11-25","2023-12-02","True","10-4030-024194","24194","","60.4513"
"60894","2023-11-25","2023-12-02","True","10-4030-014299","14299","","18.5588"
"60895","2023-11-26","2023-12-03","True","10-4030-013607","13607","","58.057"
"60896","2023-11-26","2023-12-03","True","10-4030-013405","13405","","58.624"
"60897","2023-11-26","2023-12-03","True","10-4030-013523","13523","","0.8068"
"60898","2023-11-26","2023-12-03","True","10-4030-018714","18714","","0.0573"
"60899","2023-11-26","2023-12-03","True","10-4030-011423","11423","","45.4988"
"60900","2023-11-26","2023-12-03","True","10-4030-014139","14139","","20.487"
"60901","2023-11-26","2023-12-03","True","10-4030-016033","16033","","20.487"
"60902","2023-11-26","2023-12-03","True","10-4030-015172","15172","","1.5993"
"60903","2023-11-26","2023-12-03","True","10-4030-028639","28639","","4.7568"
"60904","2023-11-26","2023-12-03","True","10-4030-025341","25341","","1.6243"
"60905","2023-11-26","2023-12-03","True","10-4030-023727","23727","","0.8745"
"60906","2023-11-26","2023-12-03","True","10-4030-011652","11652","","0.8745"
"60907","2023-11-26","2023-12-03","True","10-4030-027112","27112","","2.8615"
"60908","2023-11-26","2023-12-03","True","10-4030-012363","12363","","1.4995"
"60909","2023-11-26","2023-12-03","True","10-4030-015418","15418","","2.9995"
"60910","2023-11-26","2023-12-03","True","10-4030-017459","17459","","1.4995"
"60911","2023-11-26","2023-12-03","True","10-4030-015979","15979","","0.1248"
